quality.first.agent.velocity.x	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.max
5.335e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.035e+00	1.035e+00	1.035e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.994e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.570e-01	1.570e-01	1.570e-01	1.570e-01	1.570e-01	1.570e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.813e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01	3.035e-01
3.004e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01	3.403e-01
3.314e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.711e-01	5.711e-01	5.711e-01	5.711e-01	5.711e-01	5.711e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.561e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01	6.793e-01
5.904e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.979e-01	9.979e-01	9.979e-01	9.979e-01	9.979e-01	9.979e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6.037e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.174e+00	1.174e+00	1.174e+00	1.174e+00	1.174e+00	1.174e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.657e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01
3.340e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01	4.725e-01
3.346e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.424e-01	5.424e-01	5.424e-01	5.424e-01	5.424e-01	5.424e-01	nan	nan	nan	nan	nan	nan
3.815e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.567e-01	5.567e-01	5.567e-01	5.567e-01	5.567e-01	5.567e-01	nan	nan	nan	nan	nan	nan
4.545e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01	6.271e-01
4.568e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01	6.574e-01
6.031e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01	8.332e-01
9.069e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00	1.024e+00
3.349e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.969e-01	4.969e-01	4.969e-01	4.969e-01	4.969e-01	4.969e-01
4.276e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01
4.604e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.635e-01	6.635e-01	6.635e-01	6.635e-01	6.635e-01	6.635e-01
