quality.first.agent.velocity.x	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.max
4.431e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.487e-01	9.487e-01	9.487e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.544e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.623e+00	1.623e+00	1.623e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.038e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02	8.771e-02
2.451e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01	3.802e-01
3.178e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	nan	nan	nan	nan	nan	nan
3.306e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	5.274e-01	nan	nan	nan	nan	nan	nan
3.378e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.651e-01	6.651e-01	6.651e-01	6.651e-01	6.651e-01	6.651e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.032e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01	6.878e-01
6.247e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01	7.734e-01
7.025e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01	1.562e-01
2.169e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01
4.506e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01	6.294e-01
4.334e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01
8.449e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.291e-01	9.291e-01	9.291e-01	9.291e-01	9.291e-01	9.291e-01
